district_id,year,quarter,ph,dissolved_oxygen_mg_l,bod_mg_l,total_coliform_mpn,turbidity_ntu,tds_mg_l
144,2021,1,7.24,6.81,1.95,37,2.73,255.4
144,2021,2,7.84,6.29,2.87,446,2.27,138.9
144,2021,3,7.11,4.54,7.08,51,3.71,326.9
144,2021,4,7.51,4.69,2.29,524,0.5,149.7
144,2022,1,7.31,3.24,3.14,399,3.6,275.0
144,2022,2,7.43,5.42,2.2,94,1.21,251.5
144,2022,3,7.87,4.76,3.19,719,5.86,425.7
144,2022,4,7.86,5.31,0.5,254,3.88,380.9
144,2023,1,7.42,4.56,0.77,179,4.75,304.9
144,2023,2,6.9,3.7,2.06,0,2.71,235.3
144,2023,3,6.72,6.75,5.35,118,1.49,461.2
144,2023,4,7.24,7.49,12.46,601,0.59,206.9
145,2019,1,7.24,5.48,3.72,72,4.15,187.4
145,2019,2,7.37,5.9,0.7,278,8.32,239.9
145,2019,3,7.3,6.25,2.82,461,0.72,308.4
145,2019,4,7.48,4.5,1.13,22,3.7,398.6
145,2020,1,7.41,2.98,1.51,428,0.82,204.3
145,2020,2,6.7,5.11,5.33,162,0.63,308.5
145,2020,3,7.42,5.41,2.29,125,1.43,386.0
145,2020,4,7.07,4.87,9.74,373,6.22,186.1
145,2021,1,7.91,3.26,6.6,264,2.63,334.6
145,2021,2,7.3,3.62,0.83,74,29.23,355.6
145,2021,3,6.78,5.73,3.51,61,23.86,310.5
145,2021,4,7.45,4.77,6.14,257,0.5,386.1
145,2022,1,7.42,3.72,2.82,255,0.5,216.4
145,2022,2,7.08,5.45,0.83,176,18.23,384.9
145,2022,3,7.0,4.62,1.81,530,3.35,227.1
145,2022,4,7.18,4.51,0.5,237,2.24,377.1
145,2023,1,6.97,4.13,4.68,575,2.01,267.5
145,2023,2,7.58,3.72,4.06,202,3.69,300.5
145,2023,3,7.59,3.26,3.59,264,0.5,387.5
145,2023,4,6.97,4.4,1.03,369,8.73,338.0
146,2019,1,7.66,4.81,2.25,275,0.5,424.9
146,2019,2,7.01,5.97,1.56,244,1.5,269.8
146,2019,3,7.26,7.57,1.4,14,1.27,313.0
146,2019,4,6.94,6.89,0.5,187,0.9,296.5
146,2020,1,7.75,7.19,2.15,280,2.99,288.8
146,2020,2,6.86,3.11,4.0,74,1.7,219.3
146,2020,3,6.7,4.79,1.92,49,11.26,225.4
146,2020,4,7.38,3.59,6.69,353,1.69,272.0
146,2021,1,7.73,4.81,5.59,210,1.94,293.5
146,2021,2,7.88,4.6,2.13,96,5.63,355.7
146,2021,3,8.05,7.44,1.49,184,2.84,192.1
146,2021,4,7.52,4.03,0.65,374,7.59,368.6
146,2022,1,7.23,4.81,1.89,11,0.82,352.3
146,2022,2,7.65,6.2,9.39,1011,1.41,330.0
146,2022,3,7.03,3.83,0.5,210,3.66,296.4
146,2022,4,8.26,4.66,0.5,383,0.5,287.0
146,2023,1,6.33,6.97,0.61,335,0.5,396.8
146,2023,2,7.2,6.76,3.14,383,1.05,256.9
146,2023,3,7.4,4.81,1.8,431,11.77,206.0
146,2023,4,6.11,3.45,5.38,150,1.57,259.4
147,2019,1,6.68,6.08,0.5,193,7.65,403.6
147,2019,2,7.54,3.67,3.95,90,3.69,341.6
147,2019,3,6.5,7.78,3.44,9,12.83,419.5
147,2019,4,7.79,3.97,0.5,166,0.98,285.7
147,2020,1,7.48,5.86,2.16,651,1.0,366.3
147,2020,2,6.8,5.05,1.53,16,0.5,376.6
147,2020,3,6.46,6.16,9.03,1175,2.96,363.9
147,2020,4,7.31,3.81,2.74,78,4.29,461.8
147,2021,1,7.78,4.87,2.76,100,8.78,312.7
147,2021,2,7.26,4.42,1.27,99,2.18,396.3
147,2021,3,7.31,3.96,10.15,244,4.2,323.8
147,2021,4,7.67,5.3,2.87,378,9.35,278.5
147,2022,1,6.67,5.04,2.015,466,0.5,429.8
147,2022,2,7.08,4.84,1.87,205,0.86,357.6
147,2022,3,6.39,4.83,0.81,24,2.69,129.4
147,2022,4,7.32,4.47,0.5,557,1.15,219.8
147,2023,1,5.73,4.41,1.41,105,7.65,375.1
147,2023,2,7.2,6.03,4.11,85,2.21,351.1
147,2023,3,8.58,4.59,2.015,39,9.24,251.4
147,2023,4,7.25,4.58,0.56,703,3.24,256.6
148,2019,1,7.22,5.85,3.22,353,0.5,328.7
148,2019,2,7.1,2.8,1.78,42,1.36,295.4
148,2019,3,7.3,4.87,6.74,1222,3.15,334.2
148,2019,4,6.29,5.54,2.18,368,10.66,262.3
148,2020,1,7.63,5.6,3.52,386,5.04,353.4
148,2020,2,6.73,3.74,4.13,112,5.15,243.1
148,2020,3,7.48,4.95,0.5,72,2.05,339.8
148,2020,4,7.91,6.43,6.38,137,0.95,282.8
148,2021,1,6.78,4.42,3.89,13,1.71,313.3
148,2021,2,6.45,5.95,0.5,566,5.76,438.5
148,2021,3,7.71,5.34,0.5,394,5.8,326.7
148,2021,4,7.96,1.86,4.37,136,8.36,347.4
148,2022,1,7.15,2.92,1.9,498,3.6,315.2
148,2022,2,7.58,4.69,0.57,153,2.6,176.8
148,2022,3,7.66,6.12,1.98,24,1.46,344.3
148,2022,4,7.29,5.34,3.06,221,1.64,189.1
148,2023,1,7.3,5.63,2.47,395,5.33,351.0
148,2023,2,6.81,4.63,3.44,342,2.24,367.3
148,2023,3,7.77,5.98,0.5,490,3.46,252.8
148,2023,4,7.42,8.55,4.22,815,2.06,278.7
149,2019,1,7.64,4.72,2.115,56,3.67,277.4
149,2019,2,7.14,3.77,2.85,292,2.54,436.8
149,2019,3,7.16,4.7,8.33,596,1.85,324.6
149,2019,4,6.41,5.14,1.96,16,0.89,284.2
149,2020,1,7.7,2.93,3.19,325,2.04,228.5
149,2020,2,6.86,3.31,2.115,152,2.05,346.1
149,2020,3,7.39,4.8100000000000005,2.27,518,9.66,247.2
149,2020,4,7.52,4.56,0.5,217,5.5,317.5
149,2021,1,6.64,5.59,0.76,295,2.25,324.1
149,2021,2,7.1,3.13,0.58,60,1.28,287.3
149,2021,3,7.73,3.24,5.34,228,9.69,176.5
149,2021,4,7.63,6.9,0.62,923,0.81,270.4
149,2022,1,6.76,6.04,4.75,63,6.44,176.9
149,2022,2,6.89,4.9,0.5,726,2.58,393.6
149,2022,3,6.77,4.8100000000000005,2.31,343,1.06,114.3
149,2022,4,7.06,4.57,0.88,26,2.95,380.0
149,2023,1,7.1,5.37,1.9,173,0.5,222.8
149,2023,2,6.74,5.5,7.19,335,3.33,251.7
149,2023,3,6.48,8.09,2.8,90,7.78,294.6
149,2023,4,7.41,5.79,0.5,316,3.42,284.5
150,2019,1,6.81,6.34,2.72,234,9.4,306.1
150,2019,2,6.24,3.65,3.14,52,2.39,175.1
150,2019,3,7.06,3.81,1.59,665,8.4,368.9
150,2019,4,7.07,4.88,1.51,105,2.37,289.5
150,2020,1,6.82,4.77,1.44,322,7.61,183.4
150,2020,2,6.94,4.9,1.6,450,4.54,530.5
150,2020,3,6.89,4.74,3.09,159,7.45,331.6
150,2020,4,7.33,4.58,14.54,407,1.23,353.4
150,2021,1,6.71,5.49,2.49,107,2.48,295.5
150,2021,2,8.72,5.8,5.39,103,0.84,395.3
150,2021,3,7.09,4.16,2.84,171,5.75,199.3
150,2021,4,7.45,6.23,0.5,247,1.37,366.2
150,2022,1,8.06,4.52,3.65,604,6.72,420.5
150,2022,2,6.77,3.3,3.21,189,5.49,400.9
150,2022,3,7.02,4.51,1.92,145,6.59,453.1
150,2022,4,7.04,5.51,0.79,111,3.09,229.4
150,2023,1,6.76,3.79,6.51,264,2.81,289.9
150,2023,2,7.02,7.55,0.5,374,6.34,323.7
150,2023,3,8.13,4.29,4.65,8,2.62,367.0
150,2023,4,7.27,3.11,5.34,246,0.94,289.9
